SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,-0.1418631706701798,0.3457736906181643,-0.024324104310284998,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,5832-TRLPB,0
0,1.4863662228735797,1.3329837430833347,2.165625710421463,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1090-PYKCI,0
1,0.22448844287716607,-0.25816657677229266,-0.021362281542960607,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4510-PYUSH,1
0,-0.6710377235719016,0.29599839385521454,-0.4454294835400949,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4652-NNHNY,1
0,0.428017117070136,0.4602568731729489,0.5094182977894761,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,9027-TMATR,0
0,-1.0780950719578415,-0.5203164730571613,-0.8967673944245197,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8124-NZVGJ,0
0,-0.30468611002455576,-1.2652867479426428,-0.6870484030700468,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2809-ILCYT,0
0,-1.2816237461508113,0.1732193285066055,-0.9781407325282689,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,9985-MWVIX,1
1,0.346605647392948,0.9828974891839214,0.6810504422989478,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,5439-WIKXB,0
0,0.5094285867473239,1.2848676228791502,1.074380505799627,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,3932-IJWDZ,0
0,-1.1188008067964355,0.6759498258123978,-0.8244331006180862,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2135-DQWAQ,0
0,0.5094285867473239,1.6050886987207935,1.199171971729561,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1950-KSVVJ,0
1,0.46872285190873,1.3014593884668002,0.963718031441225,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,9168-INPSZ,0
0,1.1607203441648277,0.2943392172964497,1.01654817383913,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,7501-IWUNG,0
0,0.7943687306174818,0.9397588986560317,1.0234152147737412,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1485-YDHMM,0
0,-1.0780950719578415,0.4685527559667738,-0.8182681213764703,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6400-BWQKW,1
1,1.2828375486806096,-1.3449272227633626,-0.3293918493446971,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1468-DEFNC,0
0,-0.5489205190561197,-1.4859572302583868,-0.8388034258965861,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,8999-EXMNO,0
1,1.5677776925507676,1.3545530383472797,2.230588356451444,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0308-GIQJT,0
0,0.5094285867473239,0.5465340542287288,0.6478780273049147,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2826-UWHIS,0
1,0.7129572609402939,1.2267964433223755,1.3015194029115484,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,4676-MQUEA,0
0,1.4456604880349857,1.7809614139498826,2.497020768943203,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5989-AXPUC,0
1,-1.2816237461508113,0.1566275629189556,-0.97836012680733,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8062-YBDOE,1
1,-0.8338606629262776,0.875051012864197,-0.5286676730158633,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3398-FSHON,1
0,0.020959768684196134,0.8534817176002523,0.3028805234813886,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2495-KZNFB,0
1,-0.019745966154397852,0.8767101894229619,0.26205124814812436,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,9904-EHEVJ,0
0,1.5677776925507676,-1.5042081724048018,-0.4001245649139848,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2718-YSKCS,0
1,-0.6303319887333076,0.9165304268333218,-0.3004098650807303,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,7668-XCFYV,0
0,-0.5489205190561197,-0.5302715324097512,-0.5896154037390274,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,6937-GCDGQ,0
1,0.8757802002946699,0.3009759235315097,0.7107564276838163,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5188-HGMLP,0
0,0.9978974048104517,-0.20507292689181286,0.4993919792363853,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0699-NDKJM,0
0,1.4456604880349857,0.5946501744329131,1.5257184166840514,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3889-VWBID,0
0,0.8350744654560759,-0.5385674152035762,0.0859434603458066,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,5307-UVGNB,0
0,0.631545791263106,1.4093058647865246,1.238246092830337,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,6394-MFYNG,1
0,0.14307697319997809,-0.37430893588584213,-0.1579571596863803,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2703-AMTUL,0
0,0.1023712383613841,-0.12377327551232817,-0.12204231620408376,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3727-OWVYD,0
0,1.4049547531963917,0.02389343821775623,0.887895368597721,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4102-HLENU,0
0,0.8350744654560759,-0.618207890024296,0.10860688937281475,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3160-TYXLT,0
0,-0.4268033145403377,0.3607062796470494,-0.3002343496574815,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,9800-ONTFE,0
1,-0.10115743583158582,0.3258635719129846,-0.08250746711727963,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0191-ZHSKZ,0
0,0.7129572609402939,1.1703844403243657,1.2018924607899182,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,4366-CTOUZ,0
0,0.5094285867473239,-1.4793205240233267,-0.6011994216734516,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,5242-UOWHD,0
0,-0.1418631706701798,-1.3216987509406526,-0.696131326223175,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,7016-BPGEU,1
0,-0.8338606629262776,-0.6480730680820658,-0.7812343670709623,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2957-LOLHO,1
0,-1.2002122764736234,-0.9317922596308794,-0.9612254336126609,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4430-UZIPO,1
0,-1.2816237461508113,-0.9848859095113592,-0.9934544532067314,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1740-CSDJP,1
0,-1.2409180113122174,0.8169798333074222,-0.9275045329209749,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2074-GKOWZ,1
0,-0.22327464034736777,0.3706613389996392,-0.09036178230766582,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2523-EWWZL,0
1,0.9164859351332638,0.680927355488693,1.130040834397419,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0533-BNWKF,1
0,-1.2816237461508113,-1.4942531130522119,-1.000189857573906,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2320-JRSDE,1
0,-1.1595065416350294,0.5266239355235486,-0.8630464937328338,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2951-QOQTK,1
0,0.9164859351332638,-1.3034478087942378,-0.39988323120701763,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,8807-OPMBM,0
0,-0.9966836022806536,-0.34942128750436724,-0.8004533059167118,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0277-BKSQP,0
0,1.5270719577121736,1.6598415251600385,2.374686518938752,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,7176-WRTNX,0
0,1.2828375486806096,-0.5667734167025811,0.37216523680887326,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0617-AQNWT,1
0,-0.8745663977648716,0.36402463276457964,-0.6287553431235215,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5035-BVCXS,0
0,-1.2816237461508113,-0.5435449448798714,-0.987618565383707,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0322-YINQP,1
0,-1.2816237461508113,0.1599459160364854,-0.9783162479515178,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1084-UQCHV,1
0,-1.2816237461508113,0.4984179340245439,-0.9738406046586722,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,9300-RENDD,1
0,1.3642490183577978,-1.3017886322354726,-0.2565968275522355,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3727-OVPRY,0
0,-0.7931549280876836,-0.4771778825292717,-0.7409316380074445,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5701-ZIKJE,0
0,1.6084834273893616,-1.3366313399695375,-0.2059167490891293,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,7115-IRDHS,0
0,1.6084834273893616,0.02223426165899086,0.9948062007841783,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,8908-NMQTX,0
0,0.7943687306174818,0.6925415914000478,0.9363595648423103,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0689-DSXGL,0
0,-0.2639803751859618,0.695859944517578,-0.04514462139318027,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,5201-USSQZ,0
0,0.020959768684196134,-1.0247061469217191,-0.5201332355603878,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,5199-FPUSP,0
0,-0.7931549280876836,0.6527213539896879,-0.5195847498627352,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5889-LFOLL,1
0,-0.7931549280876836,-1.1242567404476187,-0.8565524230726262,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8718-PTMEZ,1
0,-0.22327464034736777,-1.480979700582092,-0.747820618369962,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5214-CHIWJ,0
0,1.3642490183577978,0.888324425334317,1.6571136504137238,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,7975-JMZNT,0
0,1.5677776925507676,1.6283171705435033,2.5785696224702,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,3726-TBHQT,0
0,-1.2816237461508113,-0.6513914211995958,-0.9890446281976039,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6582-OIVSP,0
0,1.1200146093262338,-0.6795974226986006,0.20823383149444485,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5872-OEQNH,0
0,-0.9966836022806536,0.31756768911915967,-0.7413046082818483,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3235-ETOOB,1
0,0.9164859351332638,0.9795791360663916,1.2170964843288503,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,7271-AJDTL,0
0,1.5677776925507676,1.4491261021968842,2.3657571717809662,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,7317-GGVPB,1
0,0.26519417771576004,-0.168571042598983,0.018501658962435025,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,8033-ATFAS,0
1,-0.2639803751859618,0.689223238282518,-0.10194580024209014,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0869-PAPRP,0
0,0.8350744654560759,-0.14866092389380306,0.38829071631986156,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2794-XIMMO,1
0,-1.1188008067964355,1.135541732590301,-0.8048631309258392,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,4236-XPXAV,1
0,1.6084834273893616,1.32800621340704,2.3014307691602625,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,7203-OYKCT,0
0,-0.22327464034736777,0.31424933600162985,-0.14347713726834996,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0187-WZNAB,0
0,-0.8745663977648716,-0.17520774883404305,-0.70911946754359,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1357-MVDOZ,0
1,1.6084834273893616,1.3910549226401094,2.3598335262463177,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3786-WOVKF,0
0,0.346605647392948,1.31141444781939,0.8173381684516822,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,8952-WCVCD,0
0,0.14307697319997809,0.19147027065302033,0.09329316869435231,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4186-ZBUEW,0
1,-0.8745663977648716,0.5963093509916785,-0.6227658793051545,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,5701-YVSVF,0
0,1.2014260790034217,-1.4909347599346818,-0.4603921733720596,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0847-HGRML,0
0,-0.5082147842175256,-1.3283354571757127,-0.7869166788986439,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6344-SFJVH,0
0,0.9164859351332638,-0.6596873039934208,0.07163895335102514,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,7269-JISCY,0
0,0.5094285867473239,-0.4622452935003867,-0.015285060012969122,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1094-BKOSX,0
0,1.5677776925507676,1.4623995146670041,2.352988424739613,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,3407-JMJQQ,0
1,-1.2816237461508113,-0.9450656721009992,-0.992927906936985,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3776-EKTKM,1
0,-0.1418631706701798,-1.2885152197653527,-0.7050387339530542,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,6199-IPCAO,0
0,-0.9152721326034655,-0.6281629493768859,-0.7929939004286355,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5651-CPDND,0
0,-0.8745663977648716,-1.4826388771408567,-0.9176537297911331,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2371-JUNGC,0
0,-0.5896262538947137,0.7771595958970623,-0.2896156665509259,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,9415-DPEWS,1
1,1.6084834273893616,1.4325343366092342,2.4022424403888225,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,7134-HBPBS,0
0,-1.2816237461508113,-0.7011667179625456,-0.9897028110347871,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1478-VPOAD,0
1,0.9571916699718578,1.1604293809717758,1.494937399331784,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0356-OBMAC,0
0,-0.38609757970174374,1.0077851375653963,-0.046702320774513716,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,9793-WECQC,0
0,-0.5896262538947137,0.9878750188602166,-0.26826860319828416,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,5955-ERIHD,1
1,-0.10115743583158582,0.888324425334317,0.20132291170402128,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2684-EIWEO,1
0,1.1607203441648277,-1.472683817788267,-0.45955847511162756,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3712-PKXZA,0
0,0.387311382231542,-1.3233579274994176,-0.5921384379482297,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1839-UMACK,0
0,0.7129572609402939,0.6460846477546283,0.797197773633876,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,3194-ORPIK,1
0,-0.22327464034736777,0.5432157011111984,-0.011643114980555348,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5022-KVDQT,0
0,-1.2816237461508113,0.19644780032931503,-0.9778335805375835,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1031-IIDEO,1
1,0.5094285867473239,0.16990097538907525,0.33484626994058586,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1768-HNVGJ,0
